Semaine épidémiologique,Date SE,année_SE,district,region,date envoi,Prompt District,Compl District,Pop district,Suspicion d'arbovirose,Autre évènement inhabituel nécessitant une alerte,Cas suspect de cholera,Décès maternel,Décès néonatal,Diarrhées aigues chez moins 5ans,Diarrhées aigues chez plus 5ans,Diarrhées aigues,Diarrhée sanglante,Toxi Infection Alimentaire collective (TIAC),Episode d'Intoxication par consommation d'animaux marins (ICAM),Grippe aviaire,Nombre de cas de fièvre (T°37.5C),Paludisme confirmé,Nombre de TDR effectué,Fièvre hémorragique aiguë
49,11/30/20,2020,Tsiroanomandidy,Bongolava,12/8/20,1,1,537080,,,,,,31,4,35,12,,,,497,124,497,
,,,,,,,,,,,,,,,,,,,,,,,,
50,12/7/20,2020,Tsiroanomandidy,Bongolava,12/15/20,1,1,537080,,,,,,54,4,58,6,,,,583,70,580,
,,,,,,,,,,,,,,,,,,,,,,,,
51,12/14/20,2020,Tsiroanomandidy,Bongolava,12/22/20,1,1,537080,,,,,,19,3,22,6,,,,667,148,667,
,,,,,,,,,,,,,,,,,,,,,,,,
52,12/21/20,2020,Tsiroanomandidy,Bongolava,12/29/20,1,1,537080,,,,,,52,2,54,13,,,,478,107,478,
,,,,,,,,,,,,,,,,,,,,,,,,
53,12/28/20,2020,Tsiroanomandidy,Bongolava,1/5/21,1,1,537080,,,,,,44,2,46,3,,,,432,83,432,
,,,,,,,,,,,,,,,,,,,,,,,,
1,12/30/19,2020,Vangaindrano,Atsimo Atsinanana,1/7/20,1,1,378990,0,0,0,0,0,136,42,178,12,0,0,,5592,3850,5519,0
,,,,,,,,,,,,,,,,,,,,,,,,
2,1/6/20,2020,Vangaindrano,Atsimo Atsinanana,1/14/20,1,1,378990,0,0,0,0,0,167,42,209,12,0,0,,5969,4263,5681,0
,,,,,,,,,,,,,,,,,,,,,,,,
3,1/13/20,2020,Vangaindrano,Atsimo Atsinanana,1/21/20,1,1,378990,0,0,0,0,0,155,39,194,11,0,0,,5663,3854,5192,0
,,,,,,,,,,,,,,,,,,,,,,,,
4,1/20/20,2020,Vangaindrano,Atsimo Atsinanana,2/5/20,0,1,378990,0,0,0,0,0,128,46,174,26,0,0,,5150,3476,4746,0
,,,,,,,,,,,,,,,,,,,,,,,,
5,1/27/20,2020,Vangaindrano,Atsimo Atsinanana,2/5/20,0,1,378990,0,0,0,0,0,124,29,153,11,0,0,,4538,3028,4005,0
,,,,,,,,,,,,,,,,,,,,,,,,
6,2/3/20,2020,Vangaindrano,Atsimo Atsinanana,2/11/20,1,1,378990,0,0,0,0,0,100,29,129,11,0,0,,3960,2505,3337,0
,,,,,,,,,,,,,,,,,,,,,,,,
7,2/10/20,2020,Vangaindrano,Atsimo Atsinanana,2/19/20,0,1,378990,0,0,0,0,0,114,23,137,23,0,0,,3809,1969,3153,0
,,,,,,,,,,,,,,,,,,,,,,,,
8,2/17/20,2020,Vangaindrano,Atsimo Atsinanana,3/3/20,0,1,378990,0,0,0,0,0,107,31,138,16,0,0,,2912,1197,1488,0
,,,,,,,,,,,,,,,,,,,,,,,,
9,2/24/20,2020,Vangaindrano,Atsimo Atsinanana,3/3/20,1,1,378990,0,0,0,0,0,97,19,116,20,0,0,,2907,1465,1808,0
,,,,,,,,,,,,,,,,,,,,,,,,
10,3/2/20,2020,Vangaindrano,Atsimo Atsinanana,3/10/20,1,1,378990,0,0,0,0,0,57,16,73,14,0,0,,2800,1628,2121,0
,,,,,,,,,,,,,,,,,,,,,,,,
11,3/9/20,2020,Vangaindrano,Atsimo Atsinanana,3/17/20,1,1,378990,0,0,0,0,0,64,19,83,5,0,0,,2605,1634,2308,0
,,,,,,,,,,,,,,,,,,,,,,,,
12,3/16/20,2020,Vangaindrano,Atsimo Atsinanana,3/31/20,0,1,378990,0,0,0,0,0,73,25,98,4,0,0,,3639,2495,3577,0
,,,,,,,,,,,,,,,,,,,,,,,,
13,3/23/20,2020,Vangaindrano,Atsimo Atsinanana,3/31/20,1,1,378990,0,0,0,0,0,91,36,127,7,0,0,,4174,2984,4174,0
,,,,,,,,,,,,,,,,,,,,,,,,
14,3/30/20,2020,Vangaindrano,Atsimo Atsinanana,4/7/20,1,1,378990,0,0,0,0,0,76,26,102,17,0,0,,4152,3164,4064,0
,,,,,,,,,,,,,,,,,,,,,,,,
15,4/6/20,2020,Vangaindrano,Atsimo Atsinanana,4/15/20,0,1,378990,0,0,0,0,0,57,16,73,1,0,0,,3307,2554,4349,0
,,,,,,,,,,,,,,,,,,,,,,,,
16,4/13/20,2020,Vangaindrano,Atsimo Atsinanana,4/22/20,0,1,378990,0,0,0,0,0,67,28,95,10,0,0,,3883,2891,3817,0
,,,,,,,,,,,,,,,,,,,,,,,,
17,4/20/20,2020,Vangaindrano,Atsimo Atsinanana,4/28/20,1,1,378990,0,0,0,0,0,65,16,81,7,0,0,,3508,2645,3518,0
,,,,,,,,,,,,,,,,,,,,,,,,
18,4/27/20,2020,Vangaindrano,Atsimo Atsinanana,5/5/20,1,1,378990,0,0,0,0,0,73,19,92,5,0,0,,3774,2833,3764,0
,,,,,,,,,,,,,,,,,,,,,,,,
19,5/4/20,2020,Vangaindrano,Atsimo Atsinanana,5/12/20,1,1,378990,0,0,0,0,0,58,15,73,7,0,0,,3668,2751,3639,0
,,,,,,,,,,,,,,,,,,,,,,,,
20,5/11/20,2020,Vangaindrano,Atsimo Atsinanana,5/26/20,0,1,378990,0,0,0,0,0,74,21,95,8,0,0,,4072,3104,4027,0
,,,,,,,,,,,,,,,,,,,,,,,,
21,5/18/20,2020,Vangaindrano,Atsimo Atsinanana,6/2/20,0,1,378990,0,0,0,0,0,55,30,85,5,0,0,,3384,2501,3385,0
,,,,,,,,,,,,,,,,,,,,,,,,
22,5/25/20,2020,Vangaindrano,Atsimo Atsinanana,6/2/20,1,1,378990,0,0,0,0,0,60,19,79,9,0,0,,3125,2260,3080,0
,,,,,,,,,,,,,,,,,,,,,,,,
23,6/1/20,2020,Vangaindrano,Atsimo Atsinanana,6/9/20,1,1,378990,0,0,0,0,0,60,22,82,4,0,0,,3248,2418,3248,0
,,,,,,,,,,,,,,,,,,,,,,,,
24,6/8/20,2020,Vangaindrano,Atsimo Atsinanana,6/16/20,1,1,378990,0,0,0,0,0,72,30,102,5,0,0,,3623,2629,3617,0
,,,,,,,,,,,,,,,,,,,,,,,,
25,6/15/20,2020,Vangaindrano,Atsimo Atsinanana,6/23/20,1,1,378990,0,0,0,0,0,65,20,85,9,0,0,,3348,2467,3308,0
,,,,,,,,,,,,,,,,,,,,,,,,
26,6/22/20,2020,Vangaindrano,Atsimo Atsinanana,6/30/20,1,1,378990,0,0,0,0,0,78,26,104,11,0,0,,3173,2243,3173,0
,,,,,,,,,,,,,,,,,,,,,,,,
27,6/29/20,2020,Vangaindrano,Atsimo Atsinanana,7/7/20,1,1,378990,0,0,0,0,0,114,30,144,19,0,0,,3585,2289,3619,0
,,,,,,,,,,,,,,,,,,,,,,,,
28,7/6/20,2020,Vangaindrano,Atsimo Atsinanana,7/14/20,1,1,378990,0,0,0,0,0,114,30,144,12,0,0,,3147,1906,3120,0
,,,,,,,,,,,,,,,,,,,,,,,,
29,7/13/20,2020,Vangaindrano,Atsimo Atsinanana,7/21/20,1,1,378990,0,0,0,0,0,118,32,150,2,0,0,,2944,1778,2941,0
,,,,,,,,,,,,,,,,,,,,,,,,
30,7/20/20,2020,Vangaindrano,Atsimo Atsinanana,7/28/20,1,1,378990,0,0,0,0,0,135,19,154,15,0,0,,2757,1564,2757,0
,,,,,,,,,,,,,,,,,,,,,,,,
31,7/27/20,2020,Vangaindrano,Atsimo Atsinanana,8/4/20,1,1,378990,0,0,0,0,0,139,9,148,7,0,0,,2451,1396,2442,0
,,,,,,,,,,,,,,,,,,,,,,,,
32,8/3/20,2020,Vangaindrano,Atsimo Atsinanana,8/11/20,1,1,378990,0,0,0,0,0,130,24,154,10,0,0,,2304,1312,2364,0
,,,,,,,,,,,,,,,,,,,,,,,,
33,8/10/20,2020,Vangaindrano,Atsimo Atsinanana,8/26/20,0,1,378990,0,0,0,0,0,123,16,139,4,0,0,,2097,1177,2061,0
,,,,,,,,,,,,,,,,,,,,,,,,
34,8/17/20,2020,Vangaindrano,Atsimo Atsinanana,8/26/20,0,1,378990,0,0,0,0,0,154,17,171,5,0,0,,2342,1381,2332,0
,,,,,,,,,,,,,,,,,,,,,,,,
35,8/24/20,2020,Vangaindrano,Atsimo Atsinanana,9/2/20,0,1,378990,0,0,0,0,0,145,17,162,4,0,0,,2484,1440,2486,0
,,,,,,,,,,,,,,,,,,,,,,,,
36,8/31/20,2020,Vangaindrano,Atsimo Atsinanana,9/15/20,0,1,378990,0,0,0,0,0,98,12,110,8,0,0,,1932,1150,1951,0
,,,,,,,,,,,,,,,,,,,,,,,,
37,9/7/20,2020,Vangaindrano,Atsimo Atsinanana,9/15/20,1,1,378990,0,0,0,0,0,121,17,138,6,0,0,,2671,1727,2614,0
,,,,,,,,,,,,,,,,,,,,,,,,
38,9/14/20,2020,Vangaindrano,Atsimo Atsinanana,9/23/20,0,1,378990,0,0,0,0,0,137,10,147,5,0,0,,3410,2452,3410,0
,,,,,,,,,,,,,,,,,,,,,,,,
39,9/21/20,2020,Vangaindrano,Atsimo Atsinanana,10/30/20,0,1,378990,0,0,0,0,0,108,11,119,9,0,0,,3967,2898,3973,0
,,,,,,,,,,,,,,,,,,,,,,,,
40,9/28/20,2020,Vangaindrano,Atsimo Atsinanana,10/20/20,0,1,378990,0,0,0,0,0,84,26,110,11,0,0,,3986,2924,3781,0
,,,,,,,,,,,,,,,,,,,,,,,,
41,10/5/20,2020,Vangaindrano,Atsimo Atsinanana,10/20/20,0,1,378990,0,0,0,0,0,67,15,82,3,0,0,,3253,2408,3253,0
,,,,,,,,,,,,,,,,,,,,,,,,
42,10/12/20,2020,Vangaindrano,Atsimo Atsinanana,10/20/20,1,1,378990,0,0,0,0,0,85,7,92,5,0,0,,3575,2652,3565,0
,,,,,,,,,,,,,,,,,,,,,,,,
43,10/19/20,2020,Vangaindrano,Atsimo Atsinanana,11/10/20,0,1,378990,0,0,0,0,0,79,17,96,2,0,0,,4187,3067,4182,0
,,,,,,,,,,,,,,,,,,,,,,,,
44,10/26/20,2020,Vangaindrano,Atsimo Atsinanana,11/10/20,0,1,378990,0,0,0,0,0,107,28,135,0,0,0,,4944,3450,4709,0
,,,,,,,,,,,,,,,,,,,,,,,,
45,11/2/20,2020,Vangaindrano,Atsimo Atsinanana,11/10/20,1,1,378990,0,0,0,0,0,94,33,127,10,0,0,,4766,3388,4639,0
,,,,,,,,,,,,,,,,,,,,,,,,
46,11/9/20,2020,Vangaindrano,Atsimo Atsinanana,12/8/20,0,1,378990,0,0,0,0,0,26,6,32,3,0,0,,1937,1380,1808,0
,,,,,,,,,,,,,,,,,,,,,,,,
47,11/16/20,2020,Vangaindrano,Atsimo Atsinanana,12/8/20,0,1,378990,0,0,0,0,0,126,22,148,9,0,0,,6452,5014,6356,0
,,,,,,,,,,,,,,,,,,,,,,,,
48,11/23/20,2020,Vangaindrano,Atsimo Atsinanana,12/8/20,0,1,378990,0,0,0,0,0,122,10,132,6,0,0,,6624,5486,6394,0
,,,,,,,,,,,,,,,,,,,,,,,,
49,11/30/20,2020,Vangaindrano,Atsimo Atsinanana,12/8/20,1,1,378990,0,0,0,0,0,156,20,176,4,0,0,,8149,6721,8154,0
,,,,,,,,,,,,,,,,,,,,,,,,
50,12/7/20,2020,Vangaindrano,Atsimo Atsinanana,12/15/20,1,1,378990,0,0,0,0,0,193,19,212,6,0,0,,7784,6161,7874,0
,,,,,,,,,,,,,,,,,,,,,,,,
51,12/14/20,2020,Vangaindrano,Atsimo Atsinanana,12/22/20,1,1,378990,0,0,0,0,0,147,23,170,11,0,0,,7768,6327,7767,0
,,,,,,,,,,,,,,,,,,,,,,,,
52,12/21/20,2020,Vangaindrano,Atsimo Atsinanana,12/30/20,0,1,378990,0,0,0,0,0,153,34,187,13,0,0,,7453,6164,6935,0
,,,,,,,,,,,,,,,,,,,,,,,,
53,12/28/20,2020,Vangaindrano,Atsimo Atsinanana,1/12/21,0,1,378990,0,0,0,0,0,194,72,266,19,0,0,,7759,6257,7636,0
,,,,,,,,,,,,,,,,,,,,,,,,
1,12/30/19,2020,Vatomandry,Atsinanana,1/8/20,0,1,177660,0,0,0,0,0,82,34,116,10,0,0,,804,255,776,0
,,,,,,,,,,,,,,,,,,,,,,,,
2,1/6/20,2020,Vatomandry,Atsinanana,1/14/20,1,1,177660,0,0,0,0,0,132,61,193,20,0,0,,1473,351,1432,0
,,,,,,,,,,,,,,,,,,,,,,,,
3,1/13/20,2020,Vatomandry,Atsinanana,1/21/20,1,1,177660,0,0,0,0,0,116,64,180,32,0,0,,1412,332,1323,0
,,,,,,,,,,,,,,,,,,,,,,,,
4,1/20/20,2020,Vatomandry,Atsinanana,2/11/20,0,1,177660,0,0,0,0,0,79,64,143,25,0,0,,1129,319,1081,0
,,,,,,,,,,,,,,,,,,,,,,,,
5,1/27/20,2020,Vatomandry,Atsinanana,2/11/20,0,1,177660,0,0,0,0,0,63,45,108,37,0,0,,1052,376,1052,0
,,,,,,,,,,,,,,,,,,,,,,,,
6,2/3/20,2020,Vatomandry,Atsinanana,2/11/20,1,1,177660,0,0,0,0,0,53,50,103,23,0,0,,1231,567,1231,0
,,,,,,,,,,,,,,,,,,,,,,,,
7,2/10/20,2020,Vatomandry,Atsinanana,2/18/20,1,1,177660,0,0,0,0,0,55,57,112,23,0,0,,978,365,978,0
,,,,,,,,,,,,,,,,,,,,,,,,
8,2/17/20,2020,Vatomandry,Atsinanana,3/3/20,0,1,177660,0,0,0,0,0,59,62,121,28,0,0,,1008,373,1008,0
,,,,,,,,,,,,,,,,,,,,,,,,
9,2/24/20,2020,Vatomandry,Atsinanana,3/3/20,1,1,177660,0,0,0,0,0,51,53,104,21,0,0,,1135,421,1135,0
,,,,,,,,,,,,,,,,,,,,,,,,
10,3/2/20,2020,Vatomandry,Atsinanana,3/10/20,1,1,177660,0,0,0,0,0,36,37,73,19,0,0,,1165,539,1165,0
,,,,,,,,,,,,,,,,,,,,,,,,
11,3/9/20,2020,Vatomandry,Atsinanana,3/17/20,1,1,177660,0,0,0,0,0,23,31,54,20,0,0,,949,364,944,0
,,,,,,,,,,,,,,,,,,,,,,,,
12,3/16/20,2020,Vatomandry,Atsinanana,4/7/20,0,1,177660,0,0,0,0,0,27,27,54,13,0,0,,954,347,953,0
,,,,,,,,,,,,,,,,,,,,,,,,
13,3/23/20,2020,Vatomandry,Atsinanana,4/7/20,0,1,177660,0,0,0,0,0,23,26,49,19,0,0,,1593,391,1593,0
,,,,,,,,,,,,,,,,,,,,,,,,
14,3/30/20,2020,Vatomandry,Atsinanana,4/14/20,0,1,177660,0,0,0,0,0,24,20,44,15,0,0,,1081,416,1078,0
,,,,,,,,,,,,,,,,,,,,,,,,
15,4/6/20,2020,Vatomandry,Atsinanana,4/14/20,1,1,177660,0,0,0,0,0,15,16,31,6,0,0,,1134,463,1133,0
,,,,,,,,,,,,,,,,,,,,,,,,
16,4/13/20,2020,Vatomandry,Atsinanana,4/21/20,1,1,177660,0,0,0,0,0,11,24,35,12,0,0,,852,435,852,0
,,,,,,,,,,,,,,,,,,,,,,,,
17,4/20/20,2020,Vatomandry,Atsinanana,4/28/20,1,1,177660,0,0,0,0,0,19,25,44,9,0,0,,748,338,748,0
,,,,,,,,,,,,,,,,,,,,,,,,
18,4/27/20,2020,Vatomandry,Atsinanana,5/12/20,0,1,177660,0,0,0,0,0,17,21,38,2,0,0,,794,356,793,0
,,,,,,,,,,,,,,,,,,,,,,,,
19,5/4/20,2020,Vatomandry,Atsinanana,5/12/20,1,1,177660,0,0,0,0,0,18,22,40,8,0,0,,677,299,677,0
,,,,,,,,,,,,,,,,,,,,,,,,
20,5/11/20,2020,Vatomandry,Atsinanana,5/26/20,0,1,177660,0,0,0,0,0,18,16,34,9,0,0,,660,287,659,0
,,,,,,,,,,,,,,,,,,,,,,,,
21,5/18/20,2020,Vatomandry,Atsinanana,5/26/20,1,1,177660,0,0,0,0,0,18,23,41,15,0,0,,735,333,701,0
,,,,,,,,,,,,,,,,,,,,,,,,
22,5/25/20,2020,Vatomandry,Atsinanana,6/2/20,1,1,177660,0,0,0,0,0,11,25,36,10,0,0,,755,373,725,0
,,,,,,,,,,,,,,,,,,,,,,,,
23,6/1/20,2020,Vatomandry,Atsinanana,6/9/20,1,1,177660,0,0,0,0,0,9,20,29,16,0,0,,729,366,701,0
,,,,,,,,,,,,,,,,,,,,,,,,
24,6/8/20,2020,Vatomandry,Atsinanana,6/16/20,1,1,177660,0,0,0,0,0,7,14,21,6,0,0,,608,259,608,0
,,,,,,,,,,,,,,,,,,,,,,,,
25,6/15/20,2020,Vatomandry,Atsinanana,6/23/20,1,1,177660,0,0,0,0,0,18,17,35,4,0,0,,564,231,563,0
,,,,,,,,,,,,,,,,,,,,,,,,
26,6/22/20,2020,Vatomandry,Atsinanana,6/30/20,1,1,177660,0,0,0,0,0,17,25,42,18,0,0,,484,151,484,0
,,,,,,,,,,,,,,,,,,,,,,,,
27,6/29/20,2020,Vatomandry,Atsinanana,7/7/20,1,1,177660,0,0,0,0,0,51,36,87,30,0,0,,603,132,603,0
,,,,,,,,,,,,,,,,,,,,,,,,
28,7/6/20,2020,Vatomandry,Atsinanana,7/14/20,1,1,177660,0,0,0,0,0,62,26,88,26,0,0,,529,101,515,0
,,,,,,,,,,,,,,,,,,,,,,,,
29,7/13/20,2020,Vatomandry,Atsinanana,7/21/20,1,1,177660,0,0,0,0,0,60,40,100,16,0,0,,525,122,523,0
,,,,,,,,,,,,,,,,,,,,,,,,
30,7/20/20,2020,Vatomandry,Atsinanana,7/28/20,1,1,177660,0,0,0,0,0,79,42,121,20,0,0,,485,106,485,0
,,,,,,,,,,,,,,,,,,,,,,,,
31,7/27/20,2020,Vatomandry,Atsinanana,8/4/20,1,1,177660,0,0,0,0,0,68,41,109,14,0,0,,493,92,493,0
,,,,,,,,,,,,,,,,,,,,,,,,
32,8/3/20,2020,Vatomandry,Atsinanana,8/25/20,0,1,177660,0,0,0,0,0,77,44,121,13,0,0,,422,90,422,0
,,,,,,,,,,,,,,,,,,,,,,,,
33,8/10/20,2020,Vatomandry,Atsinanana,8/25/20,0,1,177660,0,0,0,0,0,87,35,122,16,0,0,,360,67,360,0
,,,,,,,,,,,,,,,,,,,,,,,,
34,8/17/20,2020,Vatomandry,Atsinanana,8/25/20,1,1,177660,0,0,0,0,0,77,37,114,12,0,0,,398,65,398,0
,,,,,,,,,,,,,,,,,,,,,,,,
35,8/24/20,2020,Vatomandry,Atsinanana,9/2/20,0,1,177660,0,0,0,0,0,75,30,105,15,0,0,,340,40,340,0
,,,,,,,,,,,,,,,,,,,,,,,,
36,8/31/20,2020,Vatomandry,Atsinanana,9/8/20,1,1,177660,0,0,0,0,0,47,18,65,16,0,0,,300,33,299,0
,,,,,,,,,,,,,,,,,,,,,,,,
37,9/7/20,2020,Vatomandry,Atsinanana,9/15/20,1,1,177660,0,0,0,0,0,46,21,67,7,0,0,,279,36,279,0
,,,,,,,,,,,,,,,,,,,,,,,,
38,9/14/20,2020,Vatomandry,Atsinanana,9/29/20,0,1,177660,0,0,0,0,0,29,18,47,10,0,0,,255,38,255,0
,,,,,,,,,,,,,,,,,,,,,,,,
39,9/21/20,2020,Vatomandry,Atsinanana,9/29/20,1,1,177660,0,0,0,0,0,29,24,53,15,10,0,,297,41,297,0
,,,,,,,,,,,,,,,,,,,,,,,,
40,9/28/20,2020,Vatomandry,Atsinanana,10/6/20,1,1,177660,0,0,0,0,0,28,18,46,3,0,0,,275,31,275,0
,,,,,,,,,,,,,,,,,,,,,,,,
41,10/5/20,2020,Vatomandry,Atsinanana,10/13/20,1,1,177660,0,0,0,0,0,26,16,42,7,0,0,,254,29,254,0
,,,,,,,,,,,,,,,,,,,,,,,,
42,10/12/20,2020,Vatomandry,Atsinanana,10/20/20,1,1,177660,0,0,0,0,0,20,17,37,2,0,0,,262,47,262,0
,,,,,,,,,,,,,,,,,,,,,,,,
43,10/19/20,2020,Vatomandry,Atsinanana,11/3/20,0,1,177660,0,0,0,0,0,30,10,40,6,0,0,,334,75,334,0
,,,,,,,,,,,,,,,,,,,,,,,,
44,10/26/20,2020,Vatomandry,Atsinanana,11/3/20,1,1,177660,0,0,0,0,0,33,22,55,7,0,0,,432,123,432,0
,,,,,,,,,,,,,,,,,,,,,,,,
45,11/2/20,2020,Vatomandry,Atsinanana,11/11/20,0,1,177660,0,0,0,0,0,29,19,48,7,0,0,,434,146,434,0
,,,,,,,,,,,,,,,,,,,,,,,,
46,11/9/20,2020,Vatomandry,Atsinanana,11/17/20,1,1,177660,0,0,0,0,0,30,15,45,5,0,0,,484,167,484,0
,,,,,,,,,,,,,,,,,,,,,,,,
47,11/16/20,2020,Vatomandry,Atsinanana,11/24/20,1,1,177660,0,0,0,0,0,39,17,56,6,0,0,,645,197,645,0
,,,,,,,,,,,,,,,,,,,,,,,,
48,11/23/20,2020,Vatomandry,Atsinanana,12/1/20,1,1,177660,0,0,0,0,0,43,12,55,9,0,0,,721,211,721,0
,,,,,,,,,,,,,,,,,,,,,,,,
49,11/30/20,2020,Vatomandry,Atsinanana,12/8/20,1,1,177660,0,0,0,0,0,41,15,56,8,0,0,,767,176,767,0
,,,,,,,,,,,,,,,,,,,,,,,,
50,12/7/20,2020,Vatomandry,Atsinanana,12/22/20,0,1,177660,0,0,0,0,0,42,18,60,7,0,0,,626,154,626,0
,,,,,,,,,,,,,,,,,,,,,,,,
51,12/14/20,2020,Vatomandry,Atsinanana,12/22/20,1,1,177660,0,0,0,0,0,45,20,65,9,0,0,,802,250,802,0
,,,,,,,,,,,,,,,,,,,,,,,,
52,12/21/20,2020,Vatomandry,Atsinanana,12/29/20,1,1,177660,0,0,0,0,0,46,31,77,18,0,0,,929,305,929,0
,,,,,,,,,,,,,,,,,,,,,,,,
53,12/28/20,2020,Vatomandry,Atsinanana,1/7/21,0,1,177660,0,0,0,0,0,40,43,83,7,0,0,,867,325,848,0
,,,,,,,,,,,,,,,,,,,,,,,,
1,12/30/19,2020,Vavatenina,Analanjirofo,1/28/20,0,1,202936,0,0,0,0,0,10,0,10,0,0,0,,154,46,154,0
,,,,,,,,,,,,,,,,,,,,,,,,
2,1/6/20,2020,Vavatenina,Analanjirofo,1/28/20,0,1,202936,0,0,0,0,0,11,3,14,2,0,0,,266,50,266,0
,,,,,,,,,,,,,,,,,,,,,,,,
3,1/13/20,2020,Vavatenina,Analanjirofo,1/28/20,0,1,202936,0,0,0,0,0,19,0,19,0,0,0,,297,90,297,0
,,,,,,,,,,,,,,,,,,,,,,,,
4,1/20/20,2020,Vavatenina,Analanjirofo,1/28/20,1,1,202936,0,0,0,0,0,10,5,15,0,0,0,,241,63,241,0
,,,,,,,,,,,,,,,,,,,,,,,,
5,1/27/20,2020,Vavatenina,Analanjirofo,2/4/20,1,1,202936,0,0,0,0,0,30,5,35,2,0,0,,412,143,412,0
,,,,,,,,,,,,,,,,,,,,,,,,
6,2/3/20,2020,Vavatenina,Analanjirofo,2/11/20,1,1,202936,0,0,0,0,0,3,5,8,2,0,0,,303,103,303,0
,,,,,,,,,,,,,,,,,,,,,,,,
7,2/10/20,2020,Vavatenina,Analanjirofo,2/18/20,1,1,202936,0,0,0,0,0,8,0,8,1,0,0,,342,127,342,0
,,,,,,,,,,,,,,,,,,,,,,,,
8,2/17/20,2020,Vavatenina,Analanjirofo,3/3/20,0,1,202936,0,0,0,0,0,5,1,6,1,0,0,,258,117,258,0
,,,,,,,,,,,,,,,,,,,,,,,,
9,2/24/20,2020,Vavatenina,Analanjirofo,3/3/20,1,1,202936,0,0,0,0,0,8,1,9,0,0,0,,228,93,228,0
,,,,,,,,,,,,,,,,,,,,,,,,
10,3/2/20,2020,Vavatenina,Analanjirofo,3/10/20,1,1,202936,0,0,0,0,0,7,2,9,0,0,0,,259,122,259,0
,,,,,,,,,,,,,,,,,,,,,,,,
11,3/9/20,2020,Vavatenina,Analanjirofo,3/17/20,1,1,202936,0,0,0,0,0,10,1,11,0,0,0,,249,131,249,0
,,,,,,,,,,,,,,,,,,,,,,,,
12,3/16/20,2020,Vavatenina,Analanjirofo,3/31/20,0,1,202936,0,0,0,0,0,13,3,16,3,0,0,,325,144,315,0
,,,,,,,,,,,,,,,,,,,,,,,,
13,3/23/20,2020,Vavatenina,Analanjirofo,3/31/20,1,1,202936,0,0,0,0,0,0,5,5,0,0,0,,326,165,326,0
,,,,,,,,,,,,,,,,,,,,,,,,
14,3/30/20,2020,Vavatenina,Analanjirofo,4/14/20,0,1,202936,0,0,0,0,0,-1,4,3,3,0,0,,291,136,291,0
,,,,,,,,,,,,,,,,,,,,,,,,
15,4/6/20,2019,Vavatenina,Analanjirofo,4/14/20,1,1,202936,0,0,0,0,0,8,4,12,0,0,0,,386,214,386,0
,,,,,,,,,,,,,,,,,,,,,,,,
16,4/13/20,2020,Vavatenina,Analanjirofo,4/22/20,0,1,202936,0,0,0,0,0,1,8,9,0,0,0,,387,235,387,0
,,,,,,,,,,,,,,,,,,,,,,,,
17,4/20/20,2020,Vavatenina,Analanjirofo,4/28/20,1,1,202936,0,0,0,0,0,0,8,8,0,0,0,,314,175,314,0
,,,,,,,,,,,,,,,,,,,,,,,,
18,4/27/20,2020,Vavatenina,Analanjirofo,5/5/20,1,1,202936,0,0,0,0,0,-1,3,2,0,0,0,,363,209,363,0
,,,,,,,,,,,,,,,,,,,,,,,,
19,5/4/20,2020,Vavatenina,Analanjirofo,5/12/20,1,1,202936,0,0,0,0,0,7,2,9,0,0,0,,474,306,474,0
,,,,,,,,,,,,,,,,,,,,,,,,
20,5/11/20,2020,Vavatenina,Analanjirofo,5/19/20,1,1,202936,0,0,0,0,0,11,2,13,0,0,0,,413,197,413,0
,,,,,,,,,,,,,,,,,,,,,,,,
21,5/18/20,2020,Vavatenina,Analanjirofo,6/2/20,0,1,202936,0,0,0,0,0,16,2,18,0,0,0,,411,206,410,0
,,,,,,,,,,,,,,,,,,,,,,,,
22,5/25/20,2020,Vavatenina,Analanjirofo,6/2/20,1,1,202936,0,0,0,0,0,9,7,16,0,0,0,,435,199,435,0
,,,,,,,,,,,,,,,,,,,,,,,,
23,6/1/20,2020,Vavatenina,Analanjirofo,6/9/20,1,1,202936,0,0,0,0,0,5,1,6,0,0,0,,434,219,434,0
,,,,,,,,,,,,,,,,,,,,,,,,
24,6/8/20,2020,Vavatenina,Analanjirofo,6/16/20,1,1,202936,0,0,0,0,0,4,5,9,2,0,0,,373,200,373,0
,,,,,,,,,,,,,,,,,,,,,,,,
25,6/15/20,2020,Vavatenina,Analanjirofo,6/30/20,0,1,202936,0,0,0,0,0,15,1,16,1,0,0,,299,141,299,0
,,,,,,,,,,,,,,,,,,,,,,,,
26,6/22/20,2020,Vavatenina,Analanjirofo,6/30/20,1,1,202936,0,0,0,0,0,15,2,17,0,0,0,,255,105,255,0
,,,,,,,,,,,,,,,,,,,,,,,,
27,6/29/20,2020,Vavatenina,Analanjirofo,7/7/20,1,1,202936,0,0,0,0,0,10,2,12,2,0,0,,239,79,239,0
,,,,,,,,,,,,,,,,,,,,,,,,
28,7/6/20,2020,Vavatenina,Analanjirofo,7/14/20,1,1,202936,0,0,0,0,0,11,1,12,0,0,0,,214,78,214,0
,,,,,,,,,,,,,,,,,,,,,,,,
29,7/13/20,2020,Vavatenina,Analanjirofo,7/21/20,1,1,202936,0,0,0,0,0,10,1,11,0,0,0,,161,51,161,0
,,,,,,,,,,,,,,,,,,,,,,,,
